open,high,low,close,volume,payment_type,fare_amount
165.63999899999999,166.21000699999999,164.759995,164.770004,96437600,CSH,165.58000200000001
165.03999300000001,166.199997,164.86000100000001,165.58000200000001,89294400,CSH,164.55999800000001
165.11999499999999,166.029999,164.19000199999999,164.55999800000001,159530500,CSH,166.05999800000001
164.89999399999999,166.300003,164.88999899999999,166.05999800000001,101471400,CSH,166.61999499999999
166.550003,166.83000200000001,165.770004,166.61999499999999,90888900,CSH,166
166.78999300000001,167.300003,165.88999899999999,166,89702100,CSH,163.33000200000001
164.36000100000001,166,163.21000699999999,163.33000200000001,158619400,CSH,163.91000399999999
163.259995,164.490005,163.050003,163.91000399999999,108113000,CSH,164.16999799999999
163.550003,165.03999300000001,163.39999399999999,164.16999799999999,119200500,CSH,163.64999399999999
164.509995,164.529999,163.16999799999999,163.64999399999999,134928900,CSH,164.38999899999999
165.229996,165.58000200000001,163.699997,164.38999899999999,142375100,CSH,165.75
164.429993,166.029999,164.13000500000001,165.75,97389400,CSH,165.96000699999999
165.85000600000001,166.39999399999999,165.729996,165.96000699999999,63090500,CSH,166.03999300000001
166.509995,166.979996,164.479996,166.03999300000001,159756500,CSH,167.63000500000001
166.449997,167.729996,166.449997,167.63000500000001,87559300,CSH,168.86999499999999
168.63999899999999,168.89999399999999,168.259995,168.86999499999999,105847200,CSH,169.39999399999999
168.63999899999999,169.39999399999999,168.35000600000001,169.39999399999999,94545900,CSH,168.949997
169.33999600000001,169.55999800000001,168.720001,168.949997,83209000,CSH,169.33000200000001
169.13000500000001,169.46000699999999,168.740005,169.33000200000001,72727800,CSH,170.30999800000001
171.16000399999999,171.240005,170.03999300000001,170.30999800000001,106299200,CSH,171.070007
170.46000699999999,171.11000100000001,170.46000699999999,171.070007,82523300,CSH,173.050003
171.009995,173.520004,170.58000200000001,173.050003,203460600,CSH,172.759995
173.520004,173.60000600000001,172.58999600000001,172.759995,146616900,CSH,170.720001
172.33000200000001,172.33000200000001,170.58000200000001,170.720001,132867100,CSH,169.929993
170.490005,170.64999399999999,169.38999899999999,169.929993,104616500,CSH,169.529999
169.89999399999999,170.529999,169.21000699999999,169.529999,106333100,CSH,169.03999300000001
169.63999899999999,169.979996,168.88999899999999,169.03999300000001,117306500,CSH,169.69000199999999
169.320007,170.16999799999999,169.050003,169.69000199999999,77146900,CSH,168.91000399999999
168.83999600000001,169.13999899999999,168.470001,168.91000399999999,99141800,CSH,168.009995
167.479996,168.53999300000001,167.14999399999999,168.009995,143937000,CSH,169.33999600000001
168.13999899999999,169.5,167.970001,169.33999600000001,127160000,CSH,169.179993
168.35000600000001,169.33999600000001,167.83000200000001,169.179993,113350000,CSH,167.61999499999999
168.78999300000001,168.94000199999999,166.83999600000001,167.61999499999999,176698000,CSH,168.88999899999999
167.75,169.05999800000001,167.529999,168.88999899999999,96878000,CSH,167.429993
167.41999799999999,168.449997,167.25,167.429993,96295000,CSH,165.479996
167.39999399999999,167.61999499999999,165.36000100000001,165.479996,178015000,CSH,165.60000600000001
165.800003,166.199997,164.529999,165.60000600000001,168973000,CSH,169.16999799999999
167.28999300000001,169.259995,167.229996,169.16999799999999,195955000,CSH,170.259995
168.91000399999999,170.320007,168.770004,170.259995,105040000,CSH,170.94000199999999
169.21000699999999,171.08000200000001,169.08000200000001,170.94000199999999,112106000,CSH,169.699997
170.509995,171.14999399999999,169.470001,169.699997,155485000,CSH,172.070007
170.720001,172.16000399999999,170.63999899999999,172.070007,161676000,CSH,173.220001
171.36999499999999,173.320007,171.33999600000001,173.220001,129389000,CSH,174.38999899999999
173.86000100000001,174.509995,173.509995,174.38999899999999,138316000,CSH,174.39999399999999
174.449997,174.75,174.009995,174.39999399999999,104104000,CSH,175.41000399999999
174.91000399999999,175.929993,174.429993,175.41000399999999,126663000,CSH,174.570007
174.80999800000001,174.88999899999999,173.96000699999999,174.570007,105484000,CSH,175.14999399999999
174.91999799999999,175.36999499999999,174.509995,175.14999399999999,70350000,CSH,175.949997
175.509995,176,175.16999799999999,175.949997,93625000,CSH,176.229996
175.88999899999999,176.470001,175.699997,176.229996,84979000,CSH,177.16999799999999
176.63000500000001,177.240005,176.38000500000001,177.16999799999999,87401000,CSH,176.28999300000001
177.38000500000001,177.509995,175.66000399999999,176.28999300000001,140002000,CSH,175.78999300000001
176.14999399999999,176.88999899999999,175.529999,175.78999300000001,133795000,CSH,176.21000699999999
176.020004,176.61000100000001,175.220001,176.21000699999999,142805000,CSH,176.83000200000001
176.69000199999999,176.89999399999999,175.979996,176.83000200000001,85677000,CSH,176.270004
176.13999899999999,176.75,175.570007,176.270004,85825000,CSH,177.16999799999999
177.029999,177.5,176.53999300000001,177.16999799999999,87348000,CSH,174.929993
177.5,177.63999899999999,174.759995,174.929993,157000000,CSH,177.28999300000001
174.86999499999999,177.30999800000001,174.85000600000001,177.28999300000001,136713000,CSH,177.320007
177.11999499999999,177.529999,176.91000399999999,177.320007,62614000,CSH,176.96000699999999
176.94000199999999,177.36000100000001,176.36999499999999,176.96000699999999,83990000,CSH,178.38000500000001
176.08999600000001,178.429993,176.08999600000001,178.38000500000001,103844000,CSH,179.270004
178.53999300000001,179.41999799999999,178.25,179.270004,103435000,CSH,180.050003
179.55999800000001,180.11999499999999,179.33000200000001,180.050003,102818000,CSH,179.41999799999999
180.35000600000001,180.5,179.020004,179.41999799999999,104796000,CSH,179.029999
179.33000200000001,179.86999499999999,178.720001,179.029999,93891000,CSH,178.470001
179.38999899999999,179.929993,177.979996,178.470001,124909000,CSH,179.91000399999999
178.970001,180.050003,178.86000100000001,179.91000399999999,92841000,CSH,180.80999800000001
179.979996,180.83000200000001,179.770004,180.80999800000001,81296000,CSH,180.63000500000001
181.13000500000001,181.16999799999999,180.36999499999999,180.63000500000001,79486000,CSH,180.679993
180.720001,181.220001,180.41000399999999,180.679993,86994000,CSH,181.11999499999999
180.86999499999999,181.240005,180.64999399999999,181.11999499999999,58800000,CSH,181
181.320007,181.75,180.800003,181,55870900,CSH,180.529999
181.08999600000001,181.429993,180.25,180.529999,99726000,CSH,179.75
179.94000199999999,180.38999899999999,179.16999799999999,179.75,116563000,CSH,179.729996
179.10000600000001,180.479996,178.35000600000001,179.729996,123033000,CSH,178.94000199999999
179.41000399999999,179.740005,178.770004,178.94000199999999,106934000,CSH,180.94000199999999
180.66999799999999,181.11000100000001,180.14999399999999,180.94000199999999,127728000,CSH,181.39999399999999
181.470001,181.66999799999999,181.16000399999999,181.39999399999999,70124000,CSH,180.75
180.979996,181.36000100000001,180.63999899999999,180.75,80976000,CSH,178.720001
180.820007,180.85000600000001,178.5,178.720001,130591000,CSH,178.13000500000001
178.63999899999999,178.86000100000001,177.759995,178.13000500000001,115565000,CSH,178.11000100000001
178.5,178.66000399999999,177.770004,178.11000100000001,107808000,CSH,179.220001
178.949997,179.80999800000001,178.89999399999999,179.220001,96195000,CSH,178.64999399999999
179.38000500000001,179.41000399999999,178.25,178.64999399999999,89886000,CSH,181.699997
178.91999799999999,181.729996,177.320007,181.699997,234906000,CSH,181.490005
181.179993,181.699997,180.71000699999999,181.490005,136531200,CSH,181.55999800000001
180.69000199999999,181.990005,180.570007,181.55999800000001,197087000,CSH,182.529999
182.449997,182.63999899999999,182.070007,182.529999,85598000,CSH,182.929993
182.53999300000001,183.009995,182.529999,182.929993,45368800,CSH,183.86000100000001
183.33999600000001,183.96000699999999,183.320007,183.86000100000001,63365000,CSH,183.85000600000001
184.10000600000001,184.179993,183.66000399999999,183.85000600000001,61814000,CSH,183.820007
183.86999499999999,184.020004,183.58000200000001,183.820007,56857000,CSH,184.69000199999999
184.070007,184.69000199999999,183.929993,184.69000199999999,86119900,CSH,182.91999799999999
183.979996,184.070007,182.479996,182.91999799999999,119636900,CSH,182.88999899999999
183.229996,183.60000600000001,182.63000500000001,182.88999899999999,81390600,CSH,182.36000100000001
183.490005,183.55999800000001,182.08000200000001,182.36000100000001,108028200,CSH,183.479996
183.08999600000001,183.78999300000001,182.949997,183.479996,86144200,CSH,183.520004
183.449997,183.83000200000001,182.88999899999999,183.520004,96582300,CSH,183.63999899999999
184.11000100000001,184.13000500000001,182.800003,183.63999899999999,90683400,CSH,184.13999899999999
183.949997,184.220001,183.009995,184.13999899999999,102026400,CSH,181.69000199999999
183.66999799999999,184.179993,181.33999600000001,181.69000199999999,149892000,CSH,183.66999799999999
182.28999300000001,183.770004,181.949997,183.66999799999999,105016100,CSH,184.66000399999999
184.10000600000001,184.94000199999999,183.71000699999999,184.66000399999999,98525800,CSH,184.41999799999999
184.279999,184.66000399999999,183.83000200000001,184.41999799999999,72290600,CSH,183.63999899999999
184.10000600000001,184.449997,183.320007,183.63999899999999,107848700,CSH,184.179993
184.699997,184.770004,183.050003,184.179993,88621200,CSH,184.300003
184.490005,184.570007,183.91000399999999,184.300003,61270900,CSH,182.78999300000001
183.36999499999999,183.39999399999999,181.820007,182.78999300000001,132496900,CSH,178.88999899999999
181.60000600000001,181.66000399999999,178.83000200000001,178.88999899999999,208677100,CSH,178.009995
179.05999800000001,179.520004,177.11999499999999,178.009995,180843100,CSH,179.070007
178.13999899999999,179.300003,178.11999499999999,179.070007,110463200,CSH,177.35000600000001
177.58000200000001,178.550003,176.88000500000001,177.35000600000001,216597300,CSH,179.229996
178.83000200000001,179.80999800000001,178.259995,179.229996,118938100,CSH,178.179993
177.009995,179.28999300000001,176.91999799999999,178.179993,194677900,CSH,174.16999799999999
177.970001,178.36999499999999,173.83000200000001,174.16999799999999,254837100,CSH,175.38999899999999
174.949997,175.83999600000001,174.11000100000001,175.38999899999999,165012400,CSH,175.16999799999999
174.779999,175.55999800000001,173.71000699999999,175.16999799999999,164230500,CSH,177.479996
175.58000200000001,177.479996,175.220001,177.479996,132877600,CSH,179.679993
178.30999800000001,179.86999499999999,177.729996,179.679993,170787200,CSH,180.009995
179.699997,180.070007,179.21000699999999,180.009995,92218800,CSH,181.979996
180.16000399999999,182.44000199999999,180.03999300000001,181.979996,117814100,CSH,182.070007
182.25,182.83000200000001,181.71000699999999,182.070007,94717700,CSH,183.009995
180.83999600000001,183.199997,180.83000200000001,183.009995,100542200,CSH,184.020004
182.83999600000001,184.36000100000001,182.66999799999999,184.020004,96498400,CSH,184.240005
184.179993,184.490005,183.64999399999999,184.240005,80460900,CSH,183.020004
183.759995,184.949997,182.86999499999999,183.020004,126524300,CSH,184.10000600000001
183.270004,184.520004,182.60000600000001,184.10000600000001,104998100,CSH,183.88999899999999
184.449997,184.88999899999999,183.800003,183.88999899999999,118116400,CSH,184.91000399999999
184.279999,186.14999399999999,184.199997,184.91000399999999,114063900,CSH,184.83999600000001
185.05999800000001,185.58999600000001,184.229996,184.83999600000001,117085000,CSH,184.85000600000001
185.11000100000001,185.60000600000001,184.33000200000001,184.85000600000001,98677200,CSH,185.820007
184.58000200000001,185.86999499999999,184.36999499999999,185.820007,93880800,CSH,186.28999300000001
185.78999300000001,187.14999399999999,185.050003,186.28999300000001,150842000,CSH,184.979996
184.64999399999999,185.449997,183.75,184.979996,167748500,CSH,187.58000200000001
186.78999300000001,187.979996,186.75,187.58000200000001,167545900,CSH,187.75
187.740005,188.070007,187.449997,187.75,88376900,CSH,188.179993
188.21000699999999,188.61000100000001,187.779999,188.179993,82516500,CSH,188.259995
188.96000699999999,188.96000699999999,187.429993,188.259995,114513500,CSH,188.16000399999999
187.970001,188.229996,187.08000200000001,188.16000399999999,74939200,CSH,187.229996
188.44000199999999,188.71000699999999,186.800003,187.229996,99009100,CSH,187.279999
186.320007,187.35000600000001,185.89999399999999,187.279999,104824400,CSH,185.179993
187.83999600000001,187.990005,184.66000399999999,185.179993,155014300,CSH,184.66000399999999
184.85000600000001,185.800003,184.44000199999999,184.66000399999999,153919600,CSH,186.33000200000001
185.58999600000001,186.770004,185.509995,186.33000200000001,98359500,CSH,187.66000399999999
186.71000699999999,187.91000399999999,186.509995,187.66000399999999,101804600,CSH,186.66000399999999
187.679993,187.94000199999999,185.470001,186.66000399999999,176267300,CSH,187.75
186.25,187.88999899999999,185.91999799999999,187.75,117241000,CSH,186.199997
187.71000699999999,189.020004,186.029999,186.199997,163128000,CSH,185.429993
186.83999600000001,187.070007,184.61999499999999,185.429993,121411000,CSH,186.30999800000001
186.36999499999999,186.94000199999999,185.270004,186.30999800000001,103852000,CSH,184.970001
187.03999300000001,187.33999600000001,184.91999799999999,184.970001,119843000,CSH,184.58000200000001
184.75,185.33999600000001,183.89999399999999,184.58000200000001,142383000,CSH,185.490005
185.11000100000001,186.41999799999999,185,185.490005,101642000,CSH,187.009995
186.66999799999999,187.300003,185.520004,187.009995,99745000,CSH,188.25
187.61999499999999,188.36000100000001,187,188.25,89193000,CSH,188.88000500000001
188.490005,189.13000500000001,188.13999899999999,188.88000500000001,78774000,CSH,188.63000500000001
189.16999799999999,189.220001,188.050003,188.63000500000001,77435000,CSH,186.39999399999999
189.66000399999999,189.699997,186.10000600000001,186.39999399999999,169381000,CSH,184.33999600000001
185.949997,186.259995,183.96000699999999,184.33999600000001,140803000,CSH,185.10000600000001
184.259995,185.39999399999999,183.58999600000001,185.10000600000001,112660000,CSH,187.08999600000001
185.60000600000001,187.14999399999999,185.05999800000001,187.08999600000001,100254000,CSH,183.16000399999999
187.08000200000001,187.16999799999999,182.929993,183.16000399999999,172959000,CSH,181.509995
182.13999899999999,183.41999799999999,181.30999800000001,181.509995,167251000,CSH,182.94000199999999
182.929993,183.36999499999999,181.44000199999999,182.94000199999999,132382000,CSH,184.199997
183.320007,184.33000200000001,181.509995,184.199997,157093000,CSH,186.13000500000001
185.470001,186.13999899999999,184.64999399999999,186.13000500000001,105197000,CSH,186.38999899999999
185.88000500000001,186.91000399999999,185.55999800000001,186.38999899999999,105255000,CSH,187.03999300000001
186.44000199999999,187.10000600000001,186.21000699999999,187.03999300000001,68329000,CSH,187.88999899999999
187.229996,188.39999399999999,187.13000500000001,187.88999899999999,85790000,CSH,187.449997
187.820007,187.91999799999999,187.300003,187.449997,73869000,CSH,187.83000200000001
188.36999499999999,188.38999899999999,186.929993,187.83000200000001,88170000,CSH,186.28999300000001
187.220001,187.33000200000001,185.86999499999999,186.28999300000001,100380000,CSH,186.88000500000001
187.050003,187.69000199999999,184.96000699999999,186.88000500000001,135121000,CSH,187.75
187.479996,188.03999300000001,187.08000200000001,187.75,84098000,CSH,188.30999800000001
187.44000199999999,188.5,187.179993,188.30999800000001,101508000,CSH,188.33000200000001
188.220001,188.83999600000001,187.729996,188.33000200000001,93019000,CSH,188.05999800000001
188.30999800000001,189.13999899999999,187.779999,188.05999800000001,98122000,CSH,188.41999799999999
187.13999899999999,188.550003,186.61999499999999,188.41999799999999,75883000,CSH,186.779999
188,188.13000500000001,186.740005,186.779999,85454000,CSH,187.88000500000001
187.41000399999999,187.970001,186.009995,187.88000500000001,106500000,CSH,187.679993
187.71000699999999,189.050003,187.08000200000001,187.679993,93618000,CSH,187.96000699999999
187.71000699999999,188.03999300000001,186.83000200000001,187.96000699999999,83679000,CSH,189.78999300000001
188.800003,189.88000500000001,188,189.78999300000001,86940000,CSH,189.96000699999999
190.03999300000001,190.41999799999999,189.770004,189.96000699999999,66454000,CSH,189.05999800000001
189.78999300000001,189.88000500000001,188.78999300000001,189.05999800000001,72367000,CSH,187.39999399999999
188.679993,188.720001,186.479996,187.39999399999999,154956000,CSH,188.050003
187.509995,188.13000500000001,186.720001,188.050003,97458000,CSH,188.740005
187.69000199999999,188.88999899999999,187.520004,188.740005,63839000,CSH,187.550003
188.64999399999999,188.66999799999999,187.070007,187.550003,111644000,CSH,189.13000500000001
188.08999600000001,189.220001,188.05999800000001,189.13000500000001,89093000,CSH,189.58999600000001
189.179993,189.979996,188.86000100000001,189.58999600000001,61549000,CSH,190.35000600000001
189.759995,190.479996,189.58999600000001,190.35000600000001,61092800,CSH,191.520004
191.05999800000001,191.58000200000001,190.949997,191.520004,72010000,CSH,191.38000500000001
191.520004,191.820007,191.05999800000001,191.38000500000001,66723000,CSH,192.36999499999999
191.820007,192.39999399999999,191.33000200000001,192.36999499999999,64377000,CSH,192.679993
192.19000199999999,192.800003,192.029999,192.679993,76316000,CSH,192.89999399999999
192.949997,192.990005,191.970001,192.89999399999999,64656000,CSH,192.800003
192.429993,192.89999399999999,192.25,192.800003,65047000,CSH,193.19000199999999
192.470001,193.300003,192.270004,193.19000199999999,55529000,CSH,194.449997
193.41000399999999,194.64999399999999,192.699997,194.449997,92103000,CSH,195.38000500000001
194.86999499999999,195.429993,194.779999,195.38000500000001,78696000,CSH,195.58000200000001
195.35000600000001,196.050003,195.16999799999999,195.58000200000001,65119000,CSH,195.60000600000001
195.33999600000001,195.63999899999999,194.91999799999999,195.60000600000001,57129000,CSH,194.91999799999999
194.89999399999999,195.11999499999999,194.479996,194.91999799999999,68772000,CSH,193.53999300000001
194.69000199999999,194.800003,193.11000100000001,193.53999300000001,106350000,CSH,194.13000500000001
193.91999799999999,194.320007,193.300003,194.13000500000001,82017000,CSH,194.28999300000001
193.88999899999999,194.699997,193.66000399999999,194.28999300000001,87424000,CSH,194.83000200000001
194.020004,194.970001,193.80999800000001,194.83000200000001,84834000,CSH,196.259995
194.83000200000001,196.36999499999999,194.39999399999999,196.259995,105267000,CSH,196.479996
196.429993,196.60000600000001,195.800003,196.479996,85929000,CSH,195.94000199999999
196.029999,196.10000600000001,195.699997,195.94000199999999,100587000,CSH,195.88000500000001
195.990005,196.050003,195.520004,195.88000500000001,70611000,CSH,194.699997
195.529999,196.5,194.479996,194.699997,96237000,CSH,195.58000200000001
194.28999300000001,195.779999,194.25,195.58000200000001,82782000,CSH,195.44000199999999
195.61000100000001,195.63000500000001,194.13000500000001,195.44000199999999,84312000,CSH,195.820007
194.979996,195.88000500000001,194.88999899999999,195.820007,71445100,CSH,195.720001
195.699997,196.16999799999999,195.529999,195.720001,70201200,CSH,197.029999
196.199997,197.63000500000001,196.13000500000001,197.029999,90470000,CSH,197.229996
197.050003,197.479996,196.96000699999999,197.229996,52475000,CSH,198.199997
197.78999300000001,198.28999300000001,197.63999899999999,198.199997,52938800,CSH,197.509995
197.820007,197.979996,197.220001,197.509995,61696000,CSH,196.240005
197.14999399999999,197.220001,195.759995,196.240005,108143000,CSH,197.11999499999999
196.729996,197.300003,196.30999800000001,197.11999499999999,72992000,CSH,196.33999600000001
195.220001,196.86000100000001,195.05999800000001,196.33999600000001,99040000,CSH,196.61000100000001
196.220001,196.75,195.779999,196.61000100000001,64243000,CSH,197.60000600000001
197.61000100000001,197.86000100000001,197.44000199999999,197.60000600000001,58658000,CSH,197.229996
197.720001,198.10000600000001,196.36000100000001,197.229996,111307000,CSH,197.96000699999999
198.11000100000001,198.259995,197.41999799999999,197.96000699999999,79986400,CSH,195.71000699999999
197.35000600000001,198.10000600000001,195.429993,195.71000699999999,145398000,CSH,197.71000699999999
196.35000600000001,197.91000399999999,196.240005,197.71000699999999,124330000,CSH,197.33999600000001
197.08999600000001,197.5,196.429993,197.33999600000001,67592000,CSH,198.199997
198.009995,198.55999800000001,197.86999499999999,198.199997,67678000,CSH,198.63999899999999
198.5,198.85000600000001,198.10000600000001,198.63999899999999,65612000,CSH,198.64999399999999
198.83000200000001,199.05999800000001,198.449997,198.64999399999999,56888000,CSH,197.720001
198.08999600000001,198.259995,197.33000200000001,197.720001,76837000,CSH,197.800003
197.759995,198.08999600000001,196.61999499999999,197.800003,69259000,CSH,196.949997
198.16999799999999,198.449997,196.91999799999999,196.949997,80466000,CSH,196.979996
197.64999399999999,197.91000399999999,196.16000399999999,196.979996,104222000,CSH,193.08999600000001
195.61000100000001,195.779999,192.970001,193.08999600000001,183479000,CSH,192.5
192.55999800000001,193.759995,191.570007,192.5,189261000,CSH,193.88999899999999
192.86999499999999,194.300003,192.050003,193.88999899999999,91340000,CSH,192.009995
193.10000600000001,193.60000600000001,191.30999800000001,192.009995,152690000,CSH,192.070007
191.11000100000001,192.88999899999999,191.08000200000001,192.070007,94818000,CSH,191.029999
192.94000199999999,193.13000500000001,190.550003,191.029999,135733000,CSH,193.240005
191.46000699999999,193.36999499999999,190.949997,193.240005,117014000,CSH,193.800003
193.970001,194.66000399999999,193.71000699999999,193.800003,74544000,CSH,193.529999
193.61000100000001,194.14999399999999,192.94000199999999,193.529999,73632000,CSH,194.83999600000001
194.28999300000001,195.05999800000001,193.96000699999999,194.83999600000001,69047000,CSH,195.759995
195.16000399999999,195.759995,194.979996,195.759995,57371000,CSH,195.720001
196.470001,196.64999399999999,194.30999800000001,195.720001,139951000,CSH,197.36000100000001
196.800003,197.449997,196.69000199999999,197.36000100000001,75424000,CSH,198.38999899999999
197.83999600000001,198.53999300000001,197.44000199999999,198.38999899999999,59135000,CSH,198.91999799999999
198.11999499999999,199.16000399999999,198.08000200000001,198.91999799999999,72763000,CSH,199.5
199.08999600000001,199.759995,198.929993,199.5,67791000,CSH,199.19000199999999
199.33999600000001,199.69000199999999,198.740005,199.19000199999999,76107000,CSH,200.199997
200.13999899999999,200.58999600000001,199.14999399999999,200.199997,63855000,CSH,200.33000200000001
200.33000200000001,200.820007,200.279999,200.33000200000001,47298000,CSH,200.25
200.429993,200.570007,199.94000199999999,200.25,47874000,CSH,200.13999899999999
199.58999600000001,200.270004,199.38999899999999,200.13999899999999,58330000,CSH,200.71000699999999
200.449997,200.729996,199.820007,200.71000699999999,65907000,CSH,200.61000100000001
200.970001,201,199.86000100000001,200.61000100000001,72426000,CSH,200.5
201.38000500000001,201.41000399999999,200.220001,200.5,57462000,CSH,200.21000699999999
200.83999600000001,201.58000200000001,199.66000399999999,200.21000699999999,85236000,CSH,201.11000100000001
200.16999799999999,201.19000199999999,199.41000399999999,201.11000100000001,102177000,CSH,200.58999600000001
200.91999799999999,201.21000699999999,200,200.58999600000001,64146000,CSH,199.320007
200.41000399999999,200.550003,198.91000399999999,199.320007,88591000,CSH,200.070007
199.429993,200.199997,198.770004,200.070007,67251000,CSH,200.300003
199.270004,200.33000200000001,199.11999499999999,200.300003,66774400,CSH,199.13000500000001
200.10000600000001,200.11999499999999,198.55999800000001,199.13000500000001,117409300,CSH,198.979996
199.16000399999999,199.320007,198.38000500000001,198.979996,76401000,CSH,200.479996
198.61000100000001,200.83999600000001,198.5,200.479996,116201000,CSH,200.75
200.770004,201.679993,199.75,200.75,151266000,CSH,201.820007
201.36000100000001,201.85000600000001,201.10000600000001,201.820007,94990000,CSH,200.699997
201.520004,201.89999399999999,200.28999300000001,200.699997,121649000,CSH,199.14999399999999
200.35000600000001,200.38000500000001,198.729996,199.14999399999999,125553000,CSH,198.009995
198.429993,199.259995,197.949997,198.009995,111393000,CSH,199.55999800000001
198.03999300000001,199.69000199999999,197.520004,199.55999800000001,107276000,CSH,196.33999600000001
199.03999300000001,199.050003,196.270004,196.33999600000001,150300000,CSH,197.89999399999999
196.699997,198.38999899999999,196.41999799999999,197.89999399999999,103547000,CSH,197.53999300000001
196.199997,197.88999899999999,196.050003,197.53999300000001,95112000,CSH,197.020004
197.69000199999999,198.300003,196.61000100000001,197.020004,131302000,CSH,194.35000600000001
196.699997,196.770004,193.91000399999999,194.35000600000001,177798000,CSH,194.38000500000001
194.179993,195.05999800000001,192.35000600000001,194.38000500000001,157285000,CSH,196.520004
195.679993,196.94000199999999,195.08000200000001,196.520004,121569000,CSH,196.28999300000001
197.33999600000001,197.60000600000001,195.58000200000001,196.28999300000001,104778000,CSH,193.259995
195.279999,195.720001,193.220001,193.259995,147913000,CSH,196.63999899999999
193.36999499999999,196.91999799999999,192.36000100000001,196.63999899999999,186461000,CSH,192.740005
196.33000200000001,196.60000600000001,192.58000200000001,192.740005,210705000,CSH,190.53999300000001
192.69000199999999,193.64999399999999,190.490005,190.53999300000001,221909000,CSH,187.41000399999999
190.46000699999999,191.14999399999999,187.300003,187.41000399999999,230939000,CSH,187.699997
188.41999799999999,189.820007,187.03999300000001,187.699997,215847000,CSH,186.429993
185.16000399999999,187.69000199999999,181.91999799999999,186.429993,380715000,CSH,186.270004
183.05999800000001,187.58000200000001,182.88999899999999,186.270004,270391000,CSH,188.470001
188.41999799999999,189.75,187.61999499999999,188.470001,214625000,CSH,190.300003
188.13000500000001,190.449997,188.070007,190.300003,130011000,CSH,194.070007
191.679993,194.199997,191.479996,194.070007,154949000,CSH,192.69000199999999
194.41000399999999,194.91000399999999,192.61000100000001,192.69000199999999,151822000,CSH,194.929993
194.61999499999999,196.199997,194.259995,194.929993,154944000,CSH,196.429993
195.25,196.490005,194.490005,196.429993,117927000,CSH,196.16000399999999
195.729996,196.449997,195.029999,196.16000399999999,82954000,CSH,198.41000399999999
196.820007,198.41999799999999,196.729996,198.41000399999999,106736000,CSH,198.11000100000001
198.550003,199.11999499999999,196.800003,198.11000100000001,142557000,CSH,199.38000500000001
197.58000200000001,199.949997,197.39999399999999,199.38000500000001,113330000,CSH,201.66000399999999
201.779999,201.820007,200.770004,201.66000399999999,146903000,CSH,201.770004
201.91999799999999,202.449997,201.30999800000001,201.770004,93600000,CSH,201.070007
201.229996,201.60000600000001,200.05999800000001,201.070007,93343000,CSH,202.33999600000001
202.53999300000001,202.58999600000001,201.449997,202.33999600000001,91709000,CSH,203.14999399999999
202.38999899999999,203.259995,201.63999899999999,203.14999399999999,107089000,CSH,203.33999600000001
203.16999799999999,203.60000600000001,202.61000100000001,203.33999600000001,89540000,CSH,203.979996
203.38000500000001,204.03999300000001,203.13000500000001,203.979996,66319000,CSH,204.179993
204.05999800000001,204.30999800000001,203.64999399999999,204.179993,54499400,CSH,203.96000699999999
203.35000600000001,204.240005,203.30999800000001,203.96000699999999,90120300,CSH,204.19000199999999
204.16000399999999,204.83000200000001,203.21000699999999,204.19000199999999,85357900,CSH,204.240005
204.10000600000001,204.490005,203.720001,204.240005,80417500,CSH,204.36999499999999
203.85000600000001,204.58000200000001,203.64999399999999,204.36999499999999,80441000,CSH,205.550003
204.44000199999999,205.91999799999999,204.44000199999999,205.550003,76068100,CSH,205.220001
205.30999800000001,205.550003,204.300003,205.220001,82373000,CSH,205.58000200000001
204.259995,205.71000699999999,204.179993,205.58000200000001,72840300,CSH,206.679993
207.63999899999999,207.83999600000001,205.979996,206.679993,142327300,CSH,207.259995
207.16999799999999,207.38999899999999,206.91000399999999,207.259995,65880800,CSH,207.11000100000001
207.53999300000001,207.78999300000001,206.800003,207.11000100000001,79108300,CSH,207.63999899999999
207.28999300000001,207.759995,207.029999,207.63999899999999,62167800,CSH,207.199997
207.490005,207.86999499999999,206.91000399999999,207.199997,57890100,CSH,205.759995
206.39999399999999,206.53999300000001,205.38000500000001,205.759995,103968400,CSH,207.08999600000001
205.80999800000001,207.33999600000001,205.779999,207.08999600000001,74507200,CSH,207.88999899999999
207.300003,208.14999399999999,207.10000600000001,207.88999899999999,68952000,CSH,207.66000399999999
207.53999300000001,208.270004,206.699997,207.66000399999999,91316600,CSH,208
207.86999499999999,208.470001,207.550003,208,91025500,CSH,206.61000100000001
207.520004,208.11999499999999,205.929993,206.61000100000001,108588200,CSH,206.470001
204.36999499999999,206.60000600000001,203.91000399999999,206.470001,125180100,CSH,203.16000399999999
205.91000399999999,205.979996,202.929993,203.16000399999999,159856400,CSH,204.19000199999999
203.88000500000001,206.19000199999999,203.71000699999999,204.19000199999999,159012800,CSH,200.88999899999999
202.63999899999999,203.820007,200.85000600000001,200.88999899999999,202330200,CSH,199.509995
201.979996,202.529999,198.779999,199.509995,189965800,CSH,197.91000399999999
198.58000200000001,202.39999399999999,197.86000100000001,197.91000399999999,259543800,CSH,201.78999300000001
198.44000199999999,202.33999600000001,198.28999300000001,201.78999300000001,253910100,CSH,206.779999
204.740005,212.970001,203.91999799999999,206.779999,257633900,CSH,206.520004
206.429993,207.33000200000001,205.61000100000001,206.520004,245084600,CSH,207.470001
